Game ID,Total Bets,Total Winnings,Total Players,Players Lost,Odds,Casino Earnings,Timestamp,Casino Cumulative Earnings
1,932905.61,1229313.17,10798,4747,3.61,-296407.56,"4/11/2024, 1:21:03 PM",-286479.46
2,953343.42,788398.75,11639,6486,2.64,164944.67,"4/11/2024, 1:21:26 PM",-582887.02
3,826483.97,2622989.19,11060,1012,8.3,-1796505.22,"4/11/2024, 1:21:59 PM",-417942.35
4,734269.01,2755471.72,10918,578,20.36,-2021202.71,"4/11/2024, 1:22:42 PM",-2214447.57
5,637344.50,76927.92,10086,9099,1.45,560416.58,"4/11/2024, 1:23:02 PM",-4235650.28
6,598078.23,513864.22,8470,4631,2.71,84214.01,"4/11/2024, 1:23:26 PM",-3675233.7
7,802474.90,955057.17,10322,4712,2.81,-152582.27,"4/11/2024, 1:23:50 PM",-3591019.69
8,199349.73,22908.20,10341,10062,1.16,176441.53,"4/11/2024, 1:24:08 PM",-3743601.96
9,724473.63,40458.64,9172,8636,1.26,684014.99,"4/11/2024, 1:24:27 PM",-3567160.43
10,793801.79,909811.30,9161,4724,3.01,-116009.51,"4/11/2024, 1:24:52 PM",-2883145.44
11,1006871.04,14517.14,11763,11654,1.15,992353.90,"4/11/2024, 1:25:10 PM",-2999154.95
12,804396.79,642746.14,10357,6293,2.48,161650.65,"4/11/2024, 1:25:33 PM",-2006801.05
13,959371.77,257920.83,11247,9170,1.75,701450.94,"4/11/2024, 1:25:54 PM",-1845150.4
14,969581.56,313173.39,10834,8526,1.79,656408.17,"4/11/2024, 1:26:16 PM",-1143699.46
15,972626.75,2894696.19,10684,615,11.41,-1922069.44,"4/11/2024, 1:26:52 PM",-487291.29
16,907484.58,168534.58,11456,9942,1.53,738950.00,"4/11/2024, 1:27:12 PM",-2409360.73
17,854484.80,115837.22,10424,9120,1.42,738647.58,"4/11/2024, 1:27:32 PM",-1670410.73
18,829120.41,698851.99,10013,5763,2.42,130268.42,"4/11/2024, 1:27:55 PM",-931763.15
19,994333.05,81741.14,11494,10572,1.42,912591.91,"4/11/2024, 1:28:15 PM",-801494.73
20,932990.25,363859.07,10459,7692,1.97,569131.18,"4/11/2024, 1:28:36 PM",111097.18
21,1044601.09,281065.38,11051,8819,1.69,763535.71,"4/11/2024, 1:28:57 PM",680228.36
22,919949.33,2765968.41,10543,984,8.15,-1846019.08,"4/11/2024, 1:29:30 PM",1443764.07
23,799854.73,123441.83,11049,9395,1.52,676412.90,"4/11/2024, 1:29:50 PM",-402255.01
24,806746.56,94486.23,9976,8710,1.39,712260.33,"4/11/2024, 1:30:10 PM",274157.89
25,780218.91,45051.17,9549,9083,1.2,735167.74,"4/11/2024, 1:30:28 PM",986418.22
26,710222.93,133994.95,9148,7699,1.53,576227.98,"4/11/2024, 1:30:48 PM",1721585.96
27,800349.25,1020280.26,9751,4554,3.09,-219931.01,"4/11/2024, 1:31:13 PM",2297813.94
28,868411.13,55836.90,10770,10049,1.27,812574.23,"4/11/2024, 1:31:32 PM",2077882.93
29,771971.65,601397.10,9529,5690,2.42,170574.55,"4/11/2024, 1:31:55 PM",2890457.16
30,854088.94,1024014.87,10200,4124,3.15,-169925.93,"4/11/2024, 1:32:20 PM",3061031.71
31,785235.99,464459.32,10195,6586,2.21,320776.67,"4/11/2024, 1:32:42 PM",2891105.78
32,738979.11,1459296.18,9866,2183,5.03,-720317.07,"4/11/2024, 1:33:11 PM",3211882.45
33,724919.91,333534.64,10265,7313,1.97,391385.27,"4/11/2024, 1:33:33 PM",2491565.38
34,666229.06,2284246.57,9657,253,26.7,-1618017.51,"4/11/2024, 1:34:20 PM",2882950.65
35,698371.54,759856.30,10352,4712,2.97,-61484.76,"4/11/2024, 1:34:45 PM",1264933.14
36,662145.98,1842481.54,9741,678,12.48,-1180335.56,"4/11/2024, 1:35:22 PM",1203448.38
37,634244.04,365382.21,10131,6663,2.13,268861.83,"4/11/2024, 1:35:44 PM",23112.82
38,730528.42,34477.22,9821,9404,1.17,696051.20,"4/11/2024, 1:36:02 PM",291974.65
39,636571.92,145358.11,8373,6718,1.59,491213.81,"4/11/2024, 1:36:23 PM",988025.85
40,727097.85,1898485.91,9478,850,15.36,-1171388.06,"4/11/2024, 1:37:02 PM",1479239.66
41,778029.10,1263830.55,11081,3078,4.04,-485801.45,"4/11/2024, 1:37:29 PM",307851.6
42,750859.95,1463494.21,10786,1893,4.95,-712634.26,"4/11/2024, 1:37:57 PM",-177949.85
43,708228.20,723740.23,10920,4879,2.89,-15512.03,"4/11/2024, 1:38:22 PM",-890584.11
44,754704.42,3072.12,10500,10500,1.01,751632.30,"4/11/2024, 1:38:38 PM",-906096.14
45,615208.52,1799914.10,9374,1003,25.63,-1184705.58,"4/11/2024, 1:39:25 PM",-154463.84
46,814144.75,11249.15,10500,10500,1.1,802895.60,"4/11/2024, 1:39:42 PM",-1339169.42
47,731407.20,2329231.46,10375,984,9.78,-1597824.26,"4/11/2024, 1:40:17 PM",-536273.82
48,804885.99,2595200.57,11382,425,25.98,-1790314.58,"4/11/2024, 1:41:24 PM",-1333071.07
49,879591.16,0.00,10500,10500,1.01,879591.16,"4/11/2024, 1:41:40 PM",-3123385.65
50,884355.46,2183507.03,11243,2256,6,-1299151.57,"4/11/2024, 1:42:10 PM",-2243794.49
51,879303.85,576007.31,11938,7608,2.33,303296.54,"4/11/2024, 1:42:33 PM",-3542946.06
52,940213.00,286302.05,12327,10346,1.57,653910.95,"4/11/2024, 1:42:53 PM",-3239649.52
53,861460.22,149451.66,11560,9854,1.53,712008.56,"4/11/2024, 1:43:13 PM",-2585738.57
54,944183.08,220327.45,11716,10237,1.47,723855.63,"4/11/2024, 1:43:34 PM",-1873730.01
55,923328.46,2213481.98,11470,2076,6.36,-1290153.52,"4/11/2024, 1:44:04 PM",-1149874.38
56,960119.79,10871.56,10500,10500,1.05,949248.23,"4/11/2024, 1:44:21 PM",-2440027.9
57,918258.20,2138155.51,12099,2766,5.32,-1219897.31,"4/11/2024, 1:44:50 PM",-1490779.67
58,865218.61,139942.07,12438,10776,1.53,725276.54,"4/11/2024, 1:45:10 PM",-2710676.98
59,927264.33,203176.10,12181,10174,1.72,724088.23,"4/11/2024, 1:45:31 PM",-1985400.44
60,1012791.06,940000.01,12431,7012,2.53,72791.05,"4/11/2024, 1:45:55 PM",-1261312.21
61,1031427.82,29415.16,13074,12624,1.28,1002012.66,"4/11/2024, 1:46:14 PM",-1188521.16
62,876557.46,0.00,10500,10500,1.03,876557.46,"4/11/2024, 1:46:31 PM",-186508.5
63,953621.05,235935.97,11603,9650,1.88,717685.08,"4/11/2024, 1:46:52 PM",690048.96
64,988720.95,3397494.25,11758,289,14.38,-2408773.30,"4/11/2024, 1:47:31 PM",1407734.04
65,874738.41,1030811.06,12187,5473,3.14,-156072.65,"4/11/2024, 1:47:56 PM",-1001039.26
66,814889.87,340069.57,11771,8352,1.99,474820.30,"4/11/2024, 1:48:18 PM",-1157111.91
67,819992.80,210683.44,11256,9079,1.72,609309.36,"4/11/2024, 1:48:39 PM",-682291.61
68,728792.71,2442903.56,10667,424,27.67,-1714110.85,"4/11/2024, 1:49:27 PM",-72982.25
69,834254.96,519421.96,12085,7444,2.35,314833.00,"4/11/2024, 1:49:50 PM",-1787093.1
70,751555.57,589709.78,11029,6046,2.32,161845.79,"4/11/2024, 1:50:13 PM",-1472260.1
71,882527.06,21440.27,11694,11246,1.21,861086.79,"4/11/2024, 1:50:31 PM",-1310414.31
72,811317.41,296661.06,10609,8160,1.88,514656.35,"4/11/2024, 1:50:53 PM",-449327.52
73,989131.52,415675.45,12207,9105,1.86,573456.07,"4/11/2024, 1:51:14 PM",65328.83
74,1022573.17,1106599.45,12415,5602,3.02,-84026.28,"4/11/2024, 1:51:39 PM",638784.9
75,1014745.63,342075.61,13179,9877,1.9,672670.02,"4/11/2024, 1:52:01 PM",554758.62
76,935176.64,9088.28,10500,10500,1.08,926088.36,"4/11/2024, 1:52:18 PM",1227428.64
77,866202.99,12073.74,10500,10500,1.08,854129.25,"4/11/2024, 1:52:36 PM",2153517
78,864230.01,22697.84,10700,10394,1.31,841532.17,"4/11/2024, 1:52:55 PM",3007646.25
79,889001.29,1089535.70,10332,4750,3.35,-200534.41,"4/11/2024, 1:53:20 PM",3849178.42
80,946342.94,2889964.47,11978,975,18.38,-1943621.53,"4/11/2024, 1:54:02 PM",3648644.01
81,799268.09,176080.98,11631,9915,1.52,623187.11,"4/11/2024, 1:54:23 PM",1705022.48
82,711762.47,1466519.38,10511,2527,4.68,-754756.91,"4/11/2024, 1:54:50 PM",2328209.59
83,817827.79,82512.94,11525,10653,1.29,735314.85,"4/11/2024, 1:55:09 PM",1573452.68
84,808719.08,871742.79,10624,4778,2.94,-63023.71,"4/11/2024, 1:55:34 PM",2308767.53
85,849295.74,13162.49,10500,10500,1.06,836133.25,"4/11/2024, 1:55:51 PM",2245743.82
86,816107.10,63101.71,11043,10209,1.38,753005.39,"4/11/2024, 1:56:11 PM",3081877.07
87,858811.97,640665.97,10601,6472,2.34,218146.00,"4/11/2024, 1:56:34 PM",3834882.46
88,976351.33,0.00,10500,10500,1,976351.33,"4/11/2024, 1:56:49 PM",4053028.46
89,1028787.36,1557407.44,11200,4676,3.45,-528620.08,"4/11/2024, 1:57:15 PM",5029379.79
90,897927.56,2888561.66,11575,1009,8.7,-1990634.10,"4/11/2024, 1:57:48 PM",4500759.71
91,721989.45,2993644.61,11317,178,29.64,-2271655.16,"4/11/2024, 1:58:37 PM",2510125.61
92,741217.20,99004.81,10941,9688,1.44,642212.39,"4/11/2024, 1:58:57 PM",238470.45
93,708454.69,1027363.47,9294,3147,3.56,-318908.78,"4/11/2024, 1:59:23 PM",880682.84
94,694833.55,1749726.70,10923,1389,6,-1054893.15,"4/11/2024, 1:59:52 PM",561774.06
95,711407.68,627076.11,11253,6231,2.48,84331.57,"4/11/2024, 2:00:16 PM",-493119.09
96,722993.06,1406640.23,9884,2009,5.15,-683647.17,"4/11/2024, 2:01:03 PM",-408787.52
97,824374.14,2049687.82,12403,1694,6.32,-1225313.68,"4/11/2024, 2:01:33 PM",-1092434.69
98,777495.25,75450.82,11714,10958,1.28,702044.43,"4/11/2024, 2:01:52 PM",-2317748.37
99,694073.89,2143860.44,10518,679,10.38,-1449786.55,"4/11/2024, 2:02:27 PM",-1615703.94
100,767995.78,307577.63,12327,9020,2.04,460418.15,"4/11/2024, 2:02:49 PM",-3065490.49
101,803970.69,0.00,10500,10500,1.04,803970.69,"4/11/2024, 2:03:06 PM",-2605072.34
102,823410.16,116571.41,11413,10257,1.44,706838.75,"4/11/2024, 2:03:26 PM",-1801101.65
103,853443.56,1894451.27,11470,2460,5.3,-1041007.71,"4/11/2024, 2:03:55 PM",-1094262.9
104,966836.50,311426.32,13017,10319,1.82,655410.18,"4/11/2024, 2:04:16 PM",-2135270.61
105,962923.41,281784.84,12555,9975,1.69,681138.57,"4/11/2024, 2:04:37 PM",-1479860.43
106,1007950.17,86224.19,12613,11571,1.35,921725.98,"4/11/2024, 2:04:57 PM",-798721.86
107,1018468.77,868908.27,12157,6730,2.73,149560.50,"4/11/2024, 2:05:21 PM",123004.12
108,1162874.92,406892.26,13618,10396,1.88,755982.66,"4/11/2024, 2:05:43 PM",272564.62
109,1022796.05,523795.32,12732,8600,2.2,499000.73,"4/11/2024, 2:06:05 PM",1028547.28
110,1072783.49,79533.61,12670,11973,1.27,993249.88,"4/11/2024, 2:06:24 PM",1527548.01
111,905220.49,3437724.98,11488,804,12.57,-2532504.49,"4/11/2024, 2:07:02 PM",2520797.89
112,786428.85,2587878.36,12332,970,11.03,-1801449.51,"4/11/2024, 2:07:37 PM",-11706.6
113,853408.65,39564.57,11881,11354,1.27,813844.08,"4/11/2024, 2:07:56 PM",-1813156.11
114,808455.93,153337.33,10250,8499,1.61,655118.60,"4/11/2024, 2:08:17 PM",-999312.03
115,927985.91,165024.93,11139,9578,1.47,762960.98,"4/11/2024, 2:08:37 PM",-344193.43
116,799901.05,3100699.27,10754,449,22.23,-2300798.22,"4/11/2024, 2:09:22 PM",418767.55
117,795885.30,1736938.71,11522,2717,5.41,-941053.41,"4/11/2024, 2:09:51 PM",-1882030.67
118,755655.03,515011.88,10982,5998,2.4,240643.15,"4/11/2024, 2:10:14 PM",-2823084.08
119,756287.80,71847.78,10644,9644,1.3,684440.02,"4/11/2024, 2:10:33 PM",-2582440.93
120,701196.06,1636317.00,9671,1608,5.74,-935120.94,"4/11/2024, 2:11:02 PM",-1898000.91
121,846130.67,1615614.27,12496,3198,4.26,-769483.60,"4/11/2024, 2:11:29 PM",-2833121.85
122,812810.27,174922.72,12139,10121,1.55,637887.55,"4/11/2024, 2:11:50 PM",-3602605.45
123,760058.51,1903766.55,11403,1488,6.67,-1143708.04,"4/11/2024, 2:12:21 PM",-2964717.9
124,929746.61,39239.59,10500,10500,1.11,890507.02,"4/11/2024, 2:12:38 PM",-4108425.94
125,828156.62,105159.20,12088,11322,1.27,722997.42,"4/11/2024, 2:12:57 PM",-3217918.92
126,798198.23,3084619.85,11938,288,33.7,-2286421.62,"4/11/2024, 2:13:49 PM",-2494921.5
127,918576.55,459366.53,13258,9553,2.15,459210.02,"4/11/2024, 2:14:11 PM",-4781343.12
128,844084.62,717856.28,11819,6183,2.47,126228.34,"4/11/2024, 2:14:35 PM",-4322133.1
129,943087.90,25047.64,10500,10500,1.1,918040.26,"4/11/2024, 2:14:53 PM",-4195904.76
130,870244.52,699448.15,11887,6971,2.52,170796.37,"4/11/2024, 2:15:16 PM",-3277864.5
131,1026736.65,680368.80,13237,8586,2.16,346367.85,"4/11/2024, 2:15:38 PM",-3107068.13
132,978242.19,2620578.78,13453,1482,7.33,-1642336.59,"4/11/2024, 2:16:10 PM",-2760700.28
133,891417.64,72298.94,13270,12443,1.28,819118.70,"4/11/2024, 2:16:30 PM",-4403036.87
134,799581.06,2653890.20,12371,1050,8.39,-1854309.14,"4/11/2024, 2:17:02 PM",-3583918.17
135,920153.48,92648.26,13440,12281,1.37,827505.22,"4/11/2024, 2:17:22 PM",-5438227.31
136,936478.36,1305418.14,12970,5331,3.41,-368939.78,"4/11/2024, 2:17:48 PM",-4610722.09
137,1004799.16,102082.01,13702,12557,1.33,902717.15,"4/11/2024, 2:18:07 PM",-4979661.87
138,977723.74,2442188.26,13553,2064,5.84,-1464464.52,"4/11/2024, 2:18:36 PM",-4076944.72
139,900311.67,0.00,10500,10500,1.09,900311.67,"4/11/2024, 2:18:54 PM",-5541409.24
140,846117.31,197755.41,13004,10939,1.7,648361.90,"4/11/2024, 2:19:15 PM",-4641097.57
141,1025905.76,2426056.38,13714,1893,5.94,-1400150.62,"4/11/2024, 2:19:45 PM",-3992735.67
142,877548.11,1812594.19,13433,3405,4.81,-935046.08,"4/11/2024, 2:20:12 PM",-5392886.29
143,800234.61,2573639.50,13235,847,11.76,-1773404.89,"4/11/2024, 2:20:49 PM",-6327932.37
144,851069.32,139266.47,13017,11367,1.47,711802.85,"4/11/2024, 2:21:09 PM",-8101337.26
145,786042.29,567027.82,11616,7206,2.35,219014.47,"4/11/2024, 2:21:32 PM",-7389534.41
146,1013592.64,11899.74,10500,10500,1.05,1001692.90,"4/11/2024, 2:21:49 PM",-7170519.94
147,939400.47,300062.34,12899,10316,1.92,639338.13,"4/11/2024, 2:22:11 PM",-6168827.04
148,1240206.55,603639.58,14173,10130,2.04,636566.97,"4/11/2024, 2:22:33 PM",-5529488.91
149,1146378.02,3028088.24,14230,1523,6.48,-1881710.22,"4/11/2024, 2:23:03 PM",-4892921.94
150,977107.30,422809.34,14176,10241,2.08,554297.96,"4/11/2024, 2:23:25 PM",-6774632.16
151,971340.87,1207948.24,13521,5935,3.03,-236607.37,"4/11/2024, 2:23:51 PM",-6220334.2
152,1053837.97,429154.34,14370,10721,1.97,624683.63,"4/11/2024, 2:24:13 PM",-6456941.57
153,1005675.35,3061795.79,13839,808,9.44,-2056120.44,"4/11/2024, 2:24:47 PM",-5832257.94
154,941987.61,833988.27,13973,7031,2.72,107999.34,"4/11/2024, 2:25:11 PM",-7888378.38
155,884201.13,166765.28,13398,11690,1.45,717435.85,"4/11/2024, 2:25:31 PM",-7780379.04
156,847750.49,999259.66,12794,5233,3.24,-151509.17,"4/11/2024, 2:25:56 PM",-7062943.19
157,1031548.43,262503.40,14273,11789,1.66,769045.03,"4/11/2024, 2:26:17 PM",-7214452.36
158,1092869.36,309583.48,14007,11200,1.73,783285.88,"4/11/2024, 2:26:38 PM",-6445407.33
159,1082254.59,801748.93,13861,8374,2.3,280505.66,"4/11/2024, 2:27:00 PM",-5662121.45
160,1152784.97,1692034.17,14827,5307,3.33,-539249.20,"4/11/2024, 2:27:26 PM",-5381615.79
161,1085242.90,0.00,10500,10500,1.08,1085242.90,"4/11/2024, 2:27:43 PM",-5920864.99
162,941202.02,98417.68,13394,12364,1.56,842784.34,"4/11/2024, 2:28:04 PM",-4835622.09
163,1156531.97,1909267.08,13624,4103,3.85,-752735.11,"4/11/2024, 2:28:30 PM",-3992837.75
164,1012628.49,2172285.89,14124,2172,5.39,-1159657.40,"4/11/2024, 2:28:59 PM",-4745572.86
165,952650.60,292714.94,14107,11103,1.8,659935.66,"4/11/2024, 2:29:21 PM",-5905230.26
166,894772.41,0.00,10500,10500,1.01,894772.41,"4/11/2024, 2:29:37 PM",-5245294.6
167,1011095.81,0.00,10500,10500,1.07,1011095.81,"4/11/2024, 2:29:54 PM",-4350522.19
168,947091.34,3100881.34,12163,813,12.87,-2153790.00,"4/11/2024, 2:30:32 PM",-3339426.38
169,1030480.96,295154.81,14141,11590,1.68,735326.15,"4/11/2024, 2:30:52 PM",-5493216.38
170,975410.74,51717.09,13052,12460,1.21,923693.65,"4/11/2024, 2:31:11 PM",-4757890.23
171,969270.36,16766.08,10500,10500,1.1,952504.28,"4/11/2024, 2:31:29 PM",-3834196.58
172,962304.46,2677938.84,12032,1007,8.87,-1715634.38,"4/11/2024, 2:32:02 PM",-2881692.3
173,1034605.34,729768.99,13476,8308,2.25,304836.35,"4/11/2024, 2:32:24 PM",-4597326.68
174,982245.11,330135.77,12508,9634,1.7,652109.34,"4/11/2024, 2:32:46 PM",-4292490.33
175,1016455.49,184637.86,12301,10669,1.46,831817.63,"4/11/2024, 2:33:05 PM",-3640380.99
176,1017873.69,2679716.96,12439,1116,6.99,-1661843.27,"4/11/2024, 2:33:37 PM",-2808563.36
177,1072898.85,69260.40,13763,13216,1.2,1003638.45,"4/11/2024, 2:33:55 PM",-4470406.63
178,804540.52,3137649.54,11736,296,28.32,-2333109.02,"4/11/2024, 2:34:44 PM",-3466768.18
179,932400.53,0.00,10500,10500,1.06,932400.53,"4/11/2024, 2:35:01 PM",-5799877.2
180,948608.23,21361.47,10500,10500,1.1,927246.76,"4/11/2024, 2:35:18 PM",-4867476.67
181,964198.05,348947.91,11421,9081,1.92,615250.14,"4/11/2024, 2:35:40 PM",-3940229.91
182,1191911.31,1342233.97,13546,6489,2.7,-150322.66,"4/11/2024, 2:36:04 PM",-3324979.77
183,1134431.69,0.00,10500,10500,1.11,1134431.69,"4/11/2024, 2:36:21 PM",-3475302.43
184,948794.77,2927988.38,12616,1188,7.75,-1979193.61,"4/11/2024, 2:36:54 PM",-2340870.74
185,955685.81,1700206.88,12927,3512,4.17,-744521.07,"4/11/2024, 2:37:21 PM",-4320064.35
186,968927.79,19929.12,10500,10500,1.12,948998.67,"4/11/2024, 2:37:39 PM",-5064585.42
187,811850.84,120494.23,11042,9986,1.42,691356.61,"4/11/2024, 2:37:58 PM",-4115586.75
188,929822.37,2521749.45,12403,1454,6.24,-1591927.08,"4/11/2024, 2:38:28 PM",-3424230.14
189,918457.80,1964096.35,13173,2887,4.9,-1045638.55,"4/11/2024, 2:38:56 PM",-5016157.22
190,873706.59,1089314.06,12301,5427,3.06,-215607.47,"4/11/2024, 2:39:21 PM",-6061795.77
191,870600.17,0.00,10500,10500,1,870600.17,"4/11/2024, 2:39:37 PM",-6277403.24
192,928441.94,1441245.95,12071,4615,3.81,-512804.01,"4/11/2024, 2:40:03 PM",-5406803.07
193,922731.09,2108823.77,13187,12819,1.15,-1186092.68,"4/11/2024, 2:40:51 PM",-5919607.08
194,817752.71,3083496.91,11942,437,12.57,-2265744.20,"4/11/2024, 2:41:28 PM",-7105699.76
195,882289.56,2309617.95,13309,1302,6.83,-1427328.39,"4/11/2024, 2:41:59 PM",-9371443.96
196,743591.44,2520743.36,12426,675,13.08,-1777151.92,"4/11/2024, 2:42:36 PM",-10798772.35
197,835223.54,153808.71,12957,11267,1.58,681414.83,"4/11/2024, 2:42:57 PM",-12575924.27
198,837126.15,41323.92,10952,10479,1.18,795802.23,"4/11/2024, 2:43:15 PM",-11894509.44
199,879132.83,37754.54,11288,10786,1.21,841378.29,"4/11/2024, 2:43:33 PM",-11098707.21
200,900355.66,4937.88,10500,10500,1.02,895417.78,"4/11/2024, 2:43:50 PM",-10257328.92
201,940791.83,1748692.94,12654,4529,4,-807901.11,"4/11/2024, 2:44:17 PM",-9361911.14
202,1046234.03,3339148.22,14490,320,13.66,-2292914.19,"4/11/2024, 2:44:55 PM",-10169812.25
203,925142.58,2797045.90,14137,1431,7.26,-1871903.32,"4/11/2024, 2:45:27 PM",-12462726.44
204,901849.65,104092.36,13184,12178,1.34,797757.29,"4/11/2024, 2:45:46 PM",-14334629.76
205,747708.55,1442126.66,11037,2891,4.91,-694418.11,"4/11/2024, 2:46:14 PM",-13536872.47
206,987809.12,2668723.37,14378,1549,6.96,-1680914.25,"4/11/2024, 2:46:45 PM",-14231290.58
207,982535.43,1168625.25,13935,6887,3.26,-186089.82,"4/11/2024, 2:47:11 PM",-15912204.83
208,959322.30,1171421.06,12844,5130,3.39,-212098.76,"4/11/2024, 2:47:36 PM",-16098294.65
209,1001313.17,1768094.96,13840,4229,4.88,-766781.79,"4/11/2024, 2:48:04 PM",-16310393.41
210,1074992.78,992502.01,14490,8118,2.85,82490.77,"4/11/2024, 2:48:28 PM",-17077175.2
211,1021983.14,269533.52,13426,11223,1.72,752449.62,"4/11/2024, 2:48:49 PM",-16994684.43
212,998316.46,92866.01,12829,12068,1.27,905450.45,"4/11/2024, 2:49:08 PM",-16242234.81
213,896849.50,0.00,10500,10500,1.03,896849.50,"4/11/2024, 2:49:25 PM",-15336784.36
214,1091508.89,85864.21,13175,12435,1.37,1005644.68,"4/11/2024, 2:49:44 PM",-14439934.86
215,1075948.17,4188904.13,13561,82,22.92,-3112955.96,"4/11/2024, 2:50:30 PM",-13434290.18
216,1146138.88,26559.66,15515,15161,1.16,1119579.22,"4/11/2024, 2:50:48 PM",-16547246.14
217,955982.76,3943763.88,13910,223,24.19,-2987781.12,"4/11/2024, 2:51:34 PM",-15427666.92
218,1024625.63,47470.06,14180,13790,1.16,977155.57,"4/11/2024, 2:51:52 PM",-18415448.04
219,1038788.86,35619.73,13581,13172,1.16,1003169.13,"4/11/2024, 2:52:11 PM",-17438292.47
220,1105998.68,250629.65,13152,11251,1.81,855369.03,"4/11/2024, 2:52:32 PM",-16435123.34
221,1353547.87,3148703.42,15028,2367,5.71,-1795155.55,"4/11/2024, 2:53:02 PM",-15579754.31
222,1161468.55,46914.05,15519,15178,1.15,1114554.50,"4/11/2024, 2:53:21 PM",-17374909.86
223,990066.25,4036671.73,14067,381,21.48,-3046605.48,"4/11/2024, 2:54:05 PM",-16260355.36
224,933406.44,2287034.76,14197,2206,6.23,-1353628.32,"4/11/2024, 2:54:35 PM",-19306960.84
225,921453.18,3106285.69,14037,563,12.08,-2184832.51,"4/11/2024, 2:55:12 PM",-20660589.16
226,927023.47,137933.45,13807,12227,1.56,789090.02,"4/11/2024, 2:55:33 PM",-22845421.67
227,831837.05,1259404.00,11942,4780,3.96,-427566.95,"4/11/2024, 2:55:59 PM",-22056331.65
228,1169925.54,212837.26,15062,13102,1.59,957088.28,"4/11/2024, 2:56:20 PM",-22483898.6
229,1054559.97,4086661.12,14223,526,24.01,-3032101.15,"4/11/2024, 2:57:06 PM",-21526810.32
230,1079223.03,440047.75,15136,11877,2.03,639175.28,"4/11/2024, 2:57:28 PM",-24558911.47
231,1017013.27,1424742.40,14310,5767,3.63,-407729.13,"4/11/2024, 2:57:54 PM",-23919736.19
232,1216046.37,56228.35,15534,14885,1.23,1159818.02,"4/11/2024, 2:58:13 PM",-24327465.32
233,1108596.14,76039.88,14594,14008,1.26,1032556.26,"4/11/2024, 2:58:32 PM",-23167647.3
234,1232028.37,940840.23,14331,9465,2.51,291188.14,"4/11/2024, 2:58:55 PM",-22135091.04
235,1751867.02,206168.85,19426,18701,4.24,1545698.17,"4/11/2024, 2:59:23 PM",-21843902.9
236,1391741.47,3906221.57,16179,2565,6.03,-2514480.10,"4/11/2024, 2:59:54 PM",-20298204.73
237,1215078.87,3370555.85,16323,1768,8.41,-2155476.98,"4/11/2024, 3:00:27 PM",-22812684.83
238,284276.96,379267.40,15733,13012,1.84,-94990.44,"4/11/2024, 3:00:48 PM",-24968161.81
239,1171759.36,946812.99,14667,8556,2.64,224946.37,"4/11/2024, 3:01:12 PM",-25063152.25
240,1375205.26,365500.44,15953,13415,1.72,1009704.82,"4/11/2024, 3:01:33 PM",-24838205.88
241,1250789.80,4609077.70,15322,624,22.34,-3358287.90,"4/11/2024, 3:02:18 PM",-23828501.06
242,1158419.65,1552558.94,15786,7226,3.3,-394139.29,"4/11/2024, 3:02:44 PM",-27186788.96
243,1110560.85,1133913.93,15190,7287,2.86,-23353.08,"4/11/2024, 3:03:09 PM",-27580928.25
244,1172100.53,21117.50,14875,14702,1.14,1150983.03,"4/11/2024, 3:03:27 PM",-27604281.33
245,1035671.95,3017794.88,13901,2008,7.84,-1982122.93,"4/11/2024, 3:03:59 PM",-26453298.3
246,1162997.72,2591439.53,16726,3777,5.27,-1428441.81,"4/11/2024, 3:04:28 PM",-28435421.23
247,1157060.65,825042.52,16067,10146,2.43,332018.13,"4/11/2024, 3:04:51 PM",-29863863.04
248,1139432.76,166255.60,15071,13311,1.5,973177.16,"4/11/2024, 3:05:12 PM",-29531844.91
249,1026348.39,2764011.81,14841,2156,6.35,-1737663.42,"4/11/2024, 3:05:42 PM",-28558667.75
250,1246411.09,0.00,0,0,1.14,1246411.09,"4/11/2024, 3:06:00 PM",-30296331.17
251,1238000.66,2145026.89,15911,5468,4.26,-907026.23,"4/11/2024, 3:06:28 PM",-29049920.08
252,1373569.43,213533.73,16796,15069,1.52,1160035.70,"4/11/2024, 3:06:48 PM",-29956946.31
253,1402830.88,3921111.60,16776,1579,7.65,-2518280.72,"4/11/2024, 3:07:20 PM",-28796910.61
254,1259586.27,27680.42,10500,10500,1.1,1231905.85,"4/11/2024, 3:07:38 PM",-31315191.33
255,1208604.87,224017.90,16301,14502,1.65,984586.97,"4/11/2024, 3:07:59 PM",-30083285.48
256,1410838.34,4121698.89,17146,1631,7.33,-2710860.55,"4/11/2024, 3:08:31 PM",-29098698.51
257,1315708.42,205705.25,17102,15171,1.57,1110003.17,"4/11/2024, 3:08:52 PM",-31809559.06
258,1394795.19,409427.56,17144,14287,1.83,985367.63,"4/11/2024, 3:09:13 PM",-30699555.89
259,1548345.69,41751.19,17510,17142,1.43,1506594.50,"4/11/2024, 3:09:33 PM",-29714188.26
260,1468675.85,2933165.43,16787,5576,4.46,-1464489.58,"4/11/2024, 3:10:01 PM",-28207593.76
261,1450478.99,0.00,10500,10500,1.02,1450478.99,"4/11/2024, 3:10:18 PM",-29672083.34
262,1404305.70,174791.33,16894,15399,1.58,1229514.37,"4/11/2024, 3:10:39 PM",-28221604.35
263,1502881.84,388140.78,16615,14368,1.66,1114741.06,"4/11/2024, 3:11:00 PM",-26992089.98
